id_ISO_lang,id_name_lang,latitude,longitude,lang_continent_lang,lang_subregion_lang,response_AES_lang,response_EGIDS_lang,soceco_GDP.2010USD.10yr.median_country,lang_L1.POP_lang,soceco_Gini.SWIID.10yr.median_country,edu_Ed.spending.pcGDP.10yr.median_country,edu_Mean.yr.school.10yr.median_country,soceco_Life.exp.birth.10yr.median_country,soceco_Life.exp.sixty.average_country,soceco_gdp.pcap.10yrmed_country,soceco_expense.pcGDP.10yrmed_country,edu_ed.sp.prm.pcGDP.10yrmed_country,edu_ed.sp.sec.pcGDP.10yrmed_country,edu_ed.sp.tert.pcGDP.10yrmed_country,edu_ed.sp.tot.pcxpd.10yrmed_country,landuse_urban.change_country,worldlang_world.language.as.official_country,edu_minority.education.policy_country,worldlang_Arabic_country,worldlang_Bahasa_country,worldlang_English_country,worldlang_French_country,worldlang_Hindustani_country,worldlang_Mandarin_country,worldlang_Portuguese_country,worldlang_Russian_country,worldlang_Spanish_country,edu_used.in.education_lang,lang_type_lang,div_language.richness_nb,div_threatened.languages_nb,div_prop.threatened.languages_nb,div_language.evenness_nb,conn_nav.water_nb,Western_Africa,Oceania,Europe,Southern_Asia,South_America,Northern_America,Africa,South-Eastern_Asia,Arab,Asia,Central_America,Australia_and_New_Zealand
kkk,Kokota,-8,159.1333333,Oceania,Oceania,shifting,6b,681151190,530,42.1,9.416944981,5.1,68.572,17.42621233,1329.960289,34.36196013,56.29228,29.79541,13.6618,18.14812088,17.518,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,5,3,0.6,0.523323921,0,0,1,0,0,0,0,0,0,0,0,0,0
kkm,Kiong,5.039989,8.352642,Africa,Western Africa,moribund,8a,3.63E+11,100,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,26,6,0.230769231,0.162149413,0.050800509,1,0,0,0,0,0,0,0,0,0,0,0
kko,Karko,11.860631,29.504951,Africa,Arab,shifting,7,64342607849,13000,36.1,2.082225025,3.1,62.62,17.76118621,1443.091356,10.74146575,45.07534,32.95736,20.61263,8.82297039,23.624,1,0,1,0,1,0,0,0,0,0,0,0,prevalent,9,5,0.555555556,0.025732564,0,0,0,0,0,0,0,0,0,1,0,0,0
kkp,Gugubera,-15.46465646,142.0337612,Oceania,Australia and New Zealand,moribund,6b,1.15E+12,100,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,1,0.25,0.000158,0.00025,0,0,0,0,0,0,0,0,0,0,0,1
kkt,Koi,27.3607,86.8661,Asia,Southern Asia,shifting,6a,16002656434,1270,37.15,3.703589916,3.3,67.914,17.26859835,592.4010975,15.76677104,54.64629,31.9659,11.85525,18.28129005,15.856,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,33,24,0.727272727,0,0.049690514,0,0,0,1,0,0,0,0,0,0,0,0
kky,Guugu Yimidhirr,-15,144.8333333,Oceania,Australia and New Zealand,moribund,6b,1.15E+12,780,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,5,3,0.6,0.000136,0.005177573,0,0,0,0,0,0,0,0,0,0,0,1
kkz,Kaska,61.9751,-132.4544,North America,Northern America,moribund,7,1.61E+12,300,31,4.817394972,12.6,81.24634146,24.65233526,48495.20404,17.12584313,,26.40425,35.5994,12.27384996,12.289,1,0,0,0,1,1,0,0,0,0,0,1,prevalent,0,0,0,0,0.0338323,0,0,0,0,0,1,0,0,0,0,0,0
klb,Kiliwa,31.33333333,-115.6666667,North America,Central America,nearly extinct,8b,1.06E+12,10,46.1,5.103099823,8.2,76.096,22.67395188,9587.636339,21.68142304,36.21646,30.26007,19.46464,18.66511917,29.114,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,1,0,0,0,0.004057483,0,0,0,0,0,0,0,0,0,0,1,0
klc,Kolbila,8.248187,13.21645,Africa,Africa,shifting,5,26143818510,2500,43.1,2.768019915,5.3,55.424,16.68520433,1286.515572,13.2938286,34.19688,52.47442,10.20724,15.70061016,41.84,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,8,1,0.125,0.264399855,0.0000523,0,0,0,0,0,0,1,0,0,0,0,0
kld,Yuwaalaraay-Gamilaraay,-29.83333333,149.5,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,35,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kle,Kulung (Nepal),27.5,87,Asia,Southern Asia,shifting,6b,3.29969E+11,33200,38.904744,3.650736292,3.696232516,67.67078871,17.35672427,736.7736262,15.67074861,49.47008767,33.24263664,15.6876958,17.06474115,15.82203721,0.18868215,0.18868215,0,0,0.18868215,0,0.18868215,0,0,0,0,0,prevalent,32,20,0.625,0,0.045903487,0,0,0,1,0,0,0,0,0,0,0,0
klf,Kendeje,13.6299,21.5771,Africa,Africa,shifting,7,10657705536,1860,41.1,2.232025027,1.9,50.233,15.73805244,863.7612549,,46.70011,27.86992,19.244535,9.81242466,16.163,1,1,1,0,0,1,0,0,0,0,0,0,prevalent,6,0,0,0.627745936,3.12E-09,0,0,0,0,0,0,1,0,0,0,0,0
klh,Weliki,-5.99,147.14,Oceania,Oceania,shifting,6b,14250726290,200,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,29,2,0.068965517,0.833435402,0,0,1,0,0,0,0,0,0,0,0,0,0
klj,Turkic Khalaj,35,50,Asia,Southern Asia,threatened,6a,4.62E+11,42100,38.2,3.709180117,9.1,73.932,19.42179561,6232.935418,19.42024319,26.73435,45.30434,22.02841,19.66485977,40.659,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.006781568,0,0,0,0,1,0,0,0,0,0,0,0,0
klk,Kono (Nigeria),10.495914,8.354691,Africa,Western Africa,shifting,6a,3.63E+11,5520,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,36,5,0.138888889,0.082119553,0.0000031,1,0,0,0,0,0,0,0,0,0,0,0
klo,Kapya,7.050127,9.866482,Africa,Western Africa,shifting,6b,3.63E+11,200,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,32,12,0.375,0.216487276,0.030945703,1,0,0,0,0,0,0,0,0,0,0,0
klp,Kamasa,-6.95,146.2,Oceania,Oceania,nearly extinct,8b,14250726290,7,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,30,4,0.133333333,0.730040702,0.021676479,0,1,0,0,0,0,0,0,0,0,0,0
klr,Khaling,27.5,86.66666667,Asia,Southern Asia,threatened,6a,7.75951E+11,14500,41.39731477,3.575659016,4.259071077,67.32531304,17.48190497,941.8512593,15.53435112,42.11741931,35.05620969,21.13159097,15.3366633,15.77379391,0.456700513,0.456700513,0,0,0.456700513,0,0.456700513,0,0,0,0,0,prevalent,29,18,0.620689655,0,0.015227477,0,0,0,1,0,0,0,0,0,0,0,0
kls,Kalasha,35,72,Asia,Southern Asia,shifting,6a,1.77E+11,5000,34.2,2.493439913,4.7,65.134,17.7437307,993.3829437,,32.6824,33.37814,22.78857,12.08263016,14.338,1,0,0,0,1,0,1,0,0,0,0,0,prevalent,13,3,0.230769231,0.333363437,0.016326038,0,0,0,1,0,0,0,0,0,0,0,0
klt,Nukna,-6.007053,146.980984,Oceania,Oceania,threatened,6a,14250726290,1000,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,45,10,0.222222222,0,0.000000115,0,1,0,0,0,0,0,0,0,0,0,0
kly,Kalao,-7.3134,121.0034,Asia,South-Eastern Asia,shifting,7,7.55E+11,500,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kma,Konni,10.25,-1.583333333,Africa,Western Africa,threatened,5,32174772956,3800,41.2,5.941709995,6.7,60.924,15.59409806,1299.344949,20.15750429,33.68109,37.049575,21.18726,23.42996025,32.155,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,1,0.166666667,0.770123628,0,1,0,0,0,0,0,0,0,0,0,0,0
kme,Bakole,4.5764,8.8439,Africa,Africa,shifting,8b,26143818510,300,43.1,2.768019915,5.3,55.424,16.68520433,1286.515572,13.2938286,34.19688,52.47442,10.20724,15.70061016,41.84,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,9,4,0.444444444,0.623040279,0.017436345,0,0,0,0,0,0,1,0,0,0,0,0
kmi,Kami (Nigeria),9.044462,6.570498,Africa,Western Africa,shifting,6a,3.63E+11,5000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,11,0,0,0.206737127,0.060642235,1,0,0,0,0,0,0,0,0,0,0,0
kmj,Kumarbhag Paharia,25,87.33333333,Asia,Southern Asia,threatened,6a,1.68E+12,12500,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,6,1,0.166666667,0.423150356,0.001931778,0,0,0,1,0,0,0,0,0,0,0,0
kmm,Kom (India),24.0414,93.6639,Asia,Southern Asia,threatened,5,1.68E+12,14700,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,22,0,0,0.474696692,0.05956549,0,0,0,1,0,0,0,0,0,0,0,0
kmn,Awtuw,-3.583333333,142,Oceania,Oceania,shifting,6a,14250726290,510,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,50,10,0.2,0.80821022,5.76E-08,0,1,0,0,0,0,0,0,0,0,0,0
kmo,Kwoma,-4.166666667,142.75,Oceania,Oceania,shifting,5,14250726290,3000,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,41,7,0.170731707,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kmq,Kwama,9.5465,34.2059,Africa,Africa,threatened,5,29933790334,15000,32.4,5.073059797,2.3,61.625,17.91786903,341.5541149,10.37763701,27.45268,25.01587,44.87735,26.32988548,13.877,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,9,0,0,0.077265324,0,0,0,0,0,0,0,1,0,0,0,0,0
kms,Kamasau,-3.916666667,143.6666667,Oceania,Oceania,shifting,6b,14250726290,960,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,26,8,0.307692308,0,0.004543916,0,1,0,0,0,0,0,0,0,0,0,0
kmt,Kemtuik,-2.666666667,140.3333333,Asia,South-Eastern Asia,shifting,6b,7.55E+11,2500,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,20,16,0.8,0.146057136,0.007780048,0,0,0,0,0,0,0,1,0,0,0,0
kmz,Khorasani Turkish,37,59,Asia,Southern Asia,threatened,6a,4.61996E+11,400000,38.19996976,3.709173464,9.100007057,73.93192666,19.4217749,6232.917335,19.42004742,26.73408049,45.30388329,22.02828096,19.66487117,40.65863791,0,0.0000101,0,0,0,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
knf,Mankanya,12.08333333,-15.91666667,Africa,Western Africa,threatened,5,12342677345,73400,40.03082927,5.072288223,2.450402019,61.87690388,16.26395144,1096.527302,16.86955618,44.83228767,30.45442274,21.52655179,19.97379006,25.15251657,1,0,0,0,0,0.747989907,0,0,0.252010093,0,0,0,prevalent,16,3,0.1875,0.476387626,0.015020596,1,0,0,0,0,0,0,0,0,0,0,0
knj,Akateko,15.83333333,-91.83333333,North America,Central America,shifting,4,1.35972E+11,56840,46.7349698,3.154722296,4.934441019,71.9215271,21.72903366,3529.909569,13.45348967,53.75735564,14.49943012,12.81834759,20.878462,20.4466622,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,11,2,0.181818182,0.006862687,0.028877085,0,0,0,0,0,0,0,0,0,0,1,0
knm,Katukína-Kanamarí,-6.5,-68.5,South America,South America,shifting,6a,2.21E+12,1330,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,3,1,0.333333333,0.000259,0.075821434,0,0,0,0,1,0,0,0,0,0,0,0
knq,Kintaq,5.75,101.28,Asia,South-Eastern Asia,shifting,6b,2.85952E+11,111,40.98405861,4.678411661,8.972224669,74.10670803,20.30334675,7613.832098,19.15187498,36.01586961,29.28755417,28.50118728,19.0193795,41.89532732,0.640097682,0,0,0.640097682,0.640097682,0,0,0,0,0,0,0,prevalent,7,3,0.428571429,0.327010416,0.031313725,0,0,0,0,0,0,0,1,0,0,0,0
knr,Kaningra,-4.5784,143.3612,Oceania,Oceania,shifting,6b,14250726290,300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,28,4,0.142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kns,Kensiu,7.1712,99.7915,Asia,South-Eastern Asia,shifting,5,2.67751E+11,300,41.11103744,4.923014124,9.458976848,74.16744624,19.84817328,8452.786742,19.39655927,33.05858876,30.69444151,32.00161056,18.98415113,45.98425726,0.851729065,0,0,0.851729065,0.851729065,0,0,0,0,0,0,0,prevalent,6,3,0.5,0.530667992,0.016239366,0,0,0,0,0,0,0,1,0,0,0,0
knt,Panoan Katukína,-6.4899,-69.2578,South America,South America,shifting,6a,2.21E+12,700,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,3,1,0.333333333,0.000617,0.016592391,0,0,0,0,1,0,0,0,0,0,0,0
knv,Tabo,-7.95824,143.2032,Oceania,Oceania,shifting,5,14250726290,3000,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,11,2,0.181818182,0.682378866,0.008468411,0,1,0,0,0,0,0,0,0,0,0,0
knw,North-Central Ju,-19.66666667,18,Africa,Africa,threatened,6a,11282192605,1760,60,6.260900021,6.2,58.189,17.05157697,5318.00694,28.50899432,43.806995,20.80425,18.094575,24.86161041,31.096,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,3,0,0,0.601947604,0,0,0,0,0,0,0,1,0,0,0,0,0
knz,Kalamsé,13.6024,-3.109989,Africa,Western Africa,shifting,6a,9909880708,12070,38.78256967,3.955127882,1.728440103,56.08495188,15.25143215,668.8214597,12.12824137,49.83242631,29.31498729,18.12460078,18.02960409,27.58084731,1,0.452599829,0,0,0,1,0,0,0,0,0,0,prevalent,11,1,0.090909091,0.462412858,0,1,0,0,0,0,0,0,0,0,0,0,0
koa,Konomala,-4.169494,152.889711,Oceania,Oceania,shifting,6b,14250726290,800,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,7,2,0.285714286,0,0.025551677,0,1,0,0,0,0,0,0,0,0,0,0
koe,Kacipo-Balesi,6.5,34.5,Africa,Africa,shifting,6a,20929822729,9120,39.31121997,3.157304515,3.543025175,57.66223574,17.15999908,730.6636718,5.217771386,43.62633687,19.64134487,34.99950128,15.0348735,12.24664818,1,0,0.49721007,0,1,0,0,0,0,0,0,0,prevalent,6,0,0,0.846266841,0,0,0,0,0,0,0,1,0,0,0,0,0
kof,Kubi,10.897368,10.38335,Africa,Western Africa,extinct,9,3.63E+11,1500,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,14,4,0.285714286,0.038179961,0.000765,1,0,0,0,0,0,0,0,0,0,0,0
kog,Cogui,11,-73.83333333,South America,South America,shifting,6a,2.86E+11,9910,49.8,4.45980978,7.4,73.325,21.38934698,6336.709214,25.21868528,36.274705,35.554235,20.75521,15.52914047,34.178,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,3,1,0.333333333,0.000263,0.00352146,0,0,0,0,1,0,0,0,0,0,0,0
koi,Komi-Permyak,59.5,54.5,Europe,Europe,threatened,5,1.58E+12,63100,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,1,0,0,0,0.00000064,0,0,1,0,0,0,0,0,0,0,0,0
kol,Kol (Papua New Guinea),-5.21,151.58,Oceania,Oceania,shifting,5,14250726290,4000,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,10,1,0.1,0.775086595,0.009765698,0,1,0,0,0,0,0,0,0,0,0,0
koq,Kota (Gabon),0.207366,13.721718,Africa,Africa,threatened,6a,14227165172,43460,39.70252528,3.084732865,7.516140567,62.75770678,18.24380994,8898.485103,16.23651409,29.22938783,29.96307955,36.73952458,12.3134633,69.52512109,1,0,0,0,0,1,0,0,0,0,0,0,prevalent,0,0,0,0,0.031926128,0,0,0,0,0,0,1,0,0,0,0,0
kos,Kosraean,5.3,163,Oceania,Oceania,shifting,2,296471675.7,8000,41.7,12.45950031,7.2,68.582,17.18803592,2819.938926,17.77214952,35.75105,30.19968,9.56564,22.31238937,0.296,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,0.297346589,0,1,0,0,0,0,0,0,0,0,0,0
kot,Lagwan,11.5,14.83333333,Africa,Western Africa,threatened,6b,22571267025,10000,42.63568563,2.64362502,4.510792582,54.21877633,16.46515674,1188.45258,10.20722269,37.0968648,46.75983976,12.30428974,14.33282903,35.87940248,1,0.232117903,0.232117903,0,0.767882097,0.999934534,0,0,0,0,0,0,prevalent,15,7,0.466666667,0.295319117,0.071487448,1,0,0,0,0,0,0,0,0,0,0,0
kou,Koke,10.8575,18.1315,Africa,Africa,shifting,7,10657705536,600,41.1,2.232025027,1.9,50.233,15.73805244,863.7612549,,46.70011,27.86992,19.244535,9.81242466,16.163,1,1,1,0,0,1,0,0,0,0,0,0,prevalent,6,1,0.166666667,0.053726604,0,0,0,0,0,0,0,1,0,0,0,0,0
kov,Kudu-Camo,11.0166,8.8879,Africa,Western Africa,moribund,8b,3.63E+11,42,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,8,3,0.375,0.018614747,0,1,0,0,0,0,0,0,0,0,0,0,0
koy,Koyukon,65,-155,North America,Northern America,nearly extinct,8a,1.5E+13,300,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,0.037948827,0,0,0,0,0,1,0,0,0,0,0,0
kpa,Kutto,10.71,11.5,Africa,Western Africa,shifting,6a,3.63E+11,3000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,9,2,0.222222222,0.229366311,0.045647522,1,0,0,0,0,0,0,0,0,0,0,0
kpc,Curripaco,2.5,-68.5,South America,South America,threatened,5,5.81523E+11,11880,47.11518414,4.482364454,7.606893462,73.45356659,21.29999167,8499.756333,21.2500092,34.69427235,33.44901157,24.4006027,12.53687824,33.62018834,1,1,0,0,0,0,0,0,0.142231475,0,0.857768525,0,prevalent,0,0,0,0,0.054806139,0,0,0,0,1,0,0,0,0,0,0,0
kpg,Kapingamarangi,1.05,154.75,Oceania,Oceania,shifting,4,296471675.7,3000,41.7,12.45950031,7.2,68.582,17.18803592,2819.938926,17.77214952,35.75105,30.19968,9.56564,22.31238937,0.296,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0
kpi,Kofei,-2.3833,136.7907,Asia,South-Eastern Asia,moribund,7,7.55E+11,100,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,12,7,0.583333333,0.062744882,0.001669356,0,0,0,0,0,0,0,1,0,0,0,0
kpj,Karajá,-10,-50.33333333,South America,South America,shifting,6b,2.21E+12,2670,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,1,0,0,0,0.032190859,0,0,0,0,1,0,0,0,0,0,0,0
kpk,Kpan,7.583333333,10.16666667,Africa,Western Africa,threatened,6a,3.63E+11,11400,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,16,3,0.1875,0.23428588,0.004951821,1,0,0,0,0,0,0,0,0,0,0,0
kps,Tehit,-1.5,132,Asia,South-Eastern Asia,threatened,6b,7.55E+11,10000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,8,3,0.375,0.665309111,0.003690056,0,0,0,0,0,0,0,1,0,0,0,0
kpt,Karata,42.58333333,46.33333333,Europe,Europe,shifting,6a,1.58E+12,260,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,18,10,0.555555556,0.070651845,0.014588897,0,0,1,0,0,0,0,0,0,0,0,0
kpv,Komi-Zyrian,65,55,Europe,Europe,nearly extinct,5,1.58E+12,156000,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,1,0,0,0,0.037342734,0,0,1,0,0,0,0,0,0,0,0,0
kpy,Koryak,61,167,Europe,Europe,shifting,7,1.58E+12,1670,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,0,0,0,0,0.003631699,0,0,1,0,0,0,0,0,0,0,0,0
kqg,Khe,9.916678,-4.283322,Africa,Western Africa,shifting,7,8979966766,1300,39.85,4.478759766,1.4,57.096,15.27762615,647.8358465,11.27531255,62.6415,16.8993,15.20193,18.02708054,24.043,1,1,0,0,0,1,0,0,0,0,0,0,prevalent,9,1,0.111111111,0.288639338,0,1,0,0,0,0,0,0,0,0,0,0,0
kqi,Koitabu,-9.333333333,147.0833333,Oceania,Oceania,shifting,6b,14250726290,2700,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,13,2,0.153846154,0.534667355,0.013023797,0,1,0,0,0,0,0,0,0,0,0,0
kql,Kyenele,-4.67,143.85,Oceania,Oceania,shifting,6a,14250726290,1250,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,26,2,0.076923077,0.313130358,0,0,1,0,0,0,0,0,0,0,0,0,0
kqm,Khisa,9.874158,-3.894859,Africa,Western Africa,shifting,6a,18572971234,8000,40.56578495,4.43749326,3.142780753,52.94258001,14.52047379,1001.589983,13.32452093,49.53661656,27.16464586,19.57927242,20.23521449,29.39831628,1,0.377578303,0,0,0,1,0,0,0,0,0,0,prevalent,8,1,0.125,0.270861076,0,1,0,0,0,0,0,0,0,0,0,0,0
kqq,Krenak,-15.5,-41,South America,South America,moribund,8a,2.21E+12,10,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,1,0,0,0,0.016963464,0,0,0,0,1,0,0,0,0,0,0,0
kqw,Kandas,-4.4121,152.7868,Oceania,Oceania,shifting,6b,14250726290,300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,11,2,0.181818182,0,0.026055364,0,1,0,0,0,0,0,0,0,0,0,0
kqx,Mser,12.100424,15.026155,Africa,Africa,moribund,8a,20169107401,500,42.32837821,2.561227247,3.988242957,53.42125564,16.31978281,1123.41235,8.164924688,39.02076236,42.98173583,13.69392687,13.42888404,31.93353365,1,0.385810895,0.385810895,0,0.614189105,1,0,0,0,0,0,0,prevalent,13,7,0.538461538,0.304993066,0.068787761,0,0,0,0,0,0,1,0,0,0,0,0
kqz,Korana,-29.5,20.5,Africa,Africa,nearly extinct,9,3.75E+11,10000,59.7,5.721739769,9.9,55.888,16.37093026,7432.116761,32.24444496,41.09463,31.10529,12.53358,18.04437065,19.231,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kra,Kumhali,27.788,84.548,Asia,Southern Asia,shifting,7,16002656434,12200,37.15,3.703589916,3.3,67.914,17.26859835,592.4010975,15.76677104,54.64629,31.9659,11.85525,18.28129005,15.856,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,10,4,0.4,0,0.077746582,0,0,0,1,0,0,0,0,0,0,0,0
krc,Karachay-Balkar,43.5,42,Europe,Europe,threatened,5,1.57679E+12,305000,35.40716078,3.817951669,11.50143216,68.84917571,18.697539,11071.75118,24.19551845,0.070255967,0.065733585,21.50345384,11.48397955,20.54995398,0.997954062,1,0,0,0,0,0,0,0,0.997954062,0,0,prevalent,6,1,0.166666667,0.105701387,0,0,0,1,0,0,0,0,0,0,0,0,0
krd,Kairui-Midiki,-8.7222,126.2878,Asia,South-Eastern Asia,shifting,6b,3998961314,15000,31.5,1.870329976,4.4,67.313,16.89858212,806.4078617,71.38992759,65.223115,24.9197,9.28497,7.37071991,20.121,1,0,0,0,0,0,0,0,1,0,0,0,prevalent,10,5,0.5,0.609241447,0.008642349,0,0,0,0,0,0,0,1,0,0,0,0
